6,5.071806318,2.013593417,0.917811248,6,0.5,7.774,2.763953196,7,0.857142857,NOMOLD
7,5.125684723,2.115574495,0.91084894,7,0.7,8.328,2.985410661,8,0.875,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
44,29.74457903,3.753927867,0.992004126,44,0.303448276,58.329,7.484820637,90,0.488888889,NOMOLD
6,6.92820323,1.154700538,0.986013297,6,1,9.8,2.763953196,6,1,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
6,5.163977795,2.581988897,0.866025404,6,0.5,8.973,2.763953196,8,0.75,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
6,6.92820323,1.154700538,0.986013297,6,1,9.8,2.763953196,6,1,NOMOLD
112,27.23784388,24.83527254,0.410650357,112,0.222222222,108.53,11.94164264,364,0.307692308,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
4,3.055050463,2.081665999,0.731925055,4,0.666666667,4.59,2.256758334,4,1,NOMOLD
3,3.464101615,1.154700538,0.942809042,3,1,3.92,1.954410048,3,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
6,5.664081528,1.740486012,0.951617606,6,0.6,8.328,2.763953196,7,0.857142857,NOMOLD
130,30.02157615,11.45400007,0.92435827,188,0.314009662,64.053,12.86550197,238,0.546218487,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
261,127.3155482,18.02249087,0.989930012,261,0.079963235,294.27,18.22952334,1404,0.185897436,NOMOLD
99,19.74754461,11.53301802,0.811737191,114,0.423076923,58.346,11.22723096,169,0.585798817,NOMOLD
314,46.54747746,15.68064846,0.941549633,346,0.35600907,157.349,19.99492978,615,0.510569106,NOMOLD
7,3.763583333,2.727798137,0.688972486,7,0.777777778,6.831,2.985410661,8,0.875,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
2,2.309401077,1.154700538,0.866025404,2,1,1.96,1.595769122,2,1,NOMOLD
1,1.154700538,1.154700538,0,1,1,0,1.128379167,1,1,NOMOLD
